"STATION","DATE","TAVG","TMAX","TMIN"
"USW00013874","2002-01-08","36","47","25"
"USW00013874","2002-01-09","46","61","30"
"USW00013874","2002-01-10","55","66","44"
"USW00013874","2002-01-11","49","58","40"
"USW00013874","2002-01-12","56","46","35"
"USW00013874","2002-01-13","44","56","31"
"USW00013874","2002-01-14","46","53","39"
"USW00013874","2002-01-15","45","53","37"
"USW00013874","2002-01-16","43","55","31"
"USW00013874","2002-01-17","49","64","33"
"USW00013874","2002-01-18","48","52","43"
"USW00013874","2002-01-19","50","61","39"
"USW00013874","2002-01-20","43","54","31"
"USW00013874","2002-01-21","52","61","43"
"USW00013874","2002-01-22","48","60","35"
"USW00013874","2002-01-23","58","69","46"
"USW00013874","2002-01-24","63","70","56"
"USW00013874","2002-01-25","51","57","44"
"USW00013874","2002-01-26","49","61","36"
"USW00013874","2002-01-27","51","61","40"
"USW00013874","2002-01-28","58","71","45"
"USW00013874","2002-01-29","64","75","53"
"USW00013874","2002-01-30","64","76","51"
"USW00013874","2002-01-31","65","78","58"
"USW00013874","2002-02-01","53","65","40"
"USW00013874","2002-02-02","44","55","33"
"USW00013874","2002-02-03","43","48","37"
"USW00013874","2002-02-04","41","50","32"
"USW00013874","2002-02-05","35","41","29"
"USW00013874","2002-02-06","35","38","32"
"USW00013874","2002-02-07","39","42","35"
"USW00013874","2002-02-08","46","61","31"
"USW00013874","2002-02-09","49","63","35"
"USW00013874","2002-02-10","58","68","47"
"USW00013874","2002-02-11","44","51","36"
"USW00013874","2002-02-12","43","57","29"
"USW00013874","2002-02-13","58","59","41"
"USW00013874","2002-02-14","47","59","34"
"USW00013874","2002-02-15","50","63","37"
"USW00013874","2002-02-16","52","60","43"
"USW00013874","2002-02-17","48","56","39"
"USW00013874","2002-02-18","46","59","32"
"USW00013874","2002-02-19","47","60","34"
"USW00013874","2002-02-20","58","66","50"
"USW00013874","2002-02-21","57","69","44"
"USW00013874","2002-02-22","45","54","36"
"USW00013874","2002-02-23","45","59","30"
"USW00013874","2002-02-24","48","62","33"
"USW00013874","2002-02-25","53","68","37"
"USW00013874","2002-02-26","42","55","29"
"USW00013874","2002-02-27","27","33","21"
"USW00013874","2002-02-28","32","45","18"
"USW00013874","2002-03-01","40","54","26"
"USW00013874","2002-03-02","43","47","39"
"USW00013874","2002-03-03","38","49","26"
"USW00013874","2002-03-04","28","35","21"
"USW00013874","2002-03-05","39","55","23"
"USW00013874","2002-03-06","48","63","33"
"USW00013874","2002-03-07","55","69","40"
"USW00013874","2002-03-08","58","70","45"
"USW00013874","2002-03-09","62","73","50"
"USW00013874","2002-03-10","45","54","35"
"USW00013874","2002-03-11","50","64","35"
"USW00013874","2002-03-12","52","56","48"
"USW00013874","2002-03-13","57","61","52"
"USW00013874","2002-03-14","59","73","45"
"USW00013874","2002-03-15","63","76","50"
"USW00013874","2002-03-16","71","77","64"
"USW00013874","2002-03-17","74","83","65"
"USW00013874","2002-03-18","69","80","57"
"USW00013874","2002-03-19","66","74","57"
"USW00013874","2002-03-20","66","78","54"
"USW00013874","2002-03-21","58","67","49"
"USW00013874","2002-03-22","38","49","27"
"USW00013874","2002-03-23","45","61","29"
"USW00013874","2002-03-24","55","72","38"
"USW00013874","2002-03-25","63","75","51"
"USW00013874","2002-03-26","59","68","50"
"USW00013874","2002-03-27","50","60","39"
"USW00013874","2002-03-28","52","68","35"
"USW00013874","2002-03-29","63","79","47"
"USW00013874","2002-03-30","65","69","60"
"USW00013874","2002-03-31","65","73","56"
"USW00013874","2002-04-01","60","70","49"
"USW00013874","2002-04-02","64","77","50"
"USW00013874","2002-04-03","64","78","49"
"USW00013874","2002-04-04","52","64","40"
"USW00013874","2002-04-05","53","65","41"
"USW00013874","2002-04-06","51","63","39"
"USW00013874","2002-04-07","56","69","42"
"USW00013874","2002-04-08","65","75","55"
"USW00013874","2002-04-09","64","67","60"
"USW00013874","2002-04-10","65","73","57"
"USW00013874","2002-04-11","63","66","59"
"USW00013874","2002-04-12","61","64","58"
"USW00013874","2002-04-13","64","67","61"
"USW00013874","2002-04-14","68","74","61"
"USW00013874","2002-04-15","71","81","61"
"USW00013874","2002-04-16","73","83","62"
"USW00013874","2002-04-17","74","84","63"
"USW00013874","2002-04-18","76","87","65"
"USW00013874","2002-04-19","76","87","64"
"USW00013874","2002-04-20","78","86","69"
"USW00013874","2002-04-21","77","87","66"
"USW00013874","2002-04-22","65","73","56"
"USW00013874","2002-04-23","63","77","48"
"USW00013874","2002-04-24","70","81","58"
"USW00013874","2002-04-25","63","72","53"
"USW00013874","2002-04-26","56","64","48"
"USW00013874","2002-04-27","62","69","54"
"USW00013874","2002-04-28","71","82","59"
"USW00013874","2002-04-29","70","79","61"
"USW00013874","2002-04-30","59","63","55"
"USW00013874","2002-05-01","70","81","59"
"USW00013874","2002-05-02","77","86","68"
"USW00013874","2002-05-03","70","76","63"
"USW00013874","2002-05-04","60","65","54"
"USW00013874","2002-05-05","63","72","54"
"USW00013874","2002-05-06","65","74","55"
"USW00013874","2002-05-07","74","84","63"
"USW00013874","2002-05-08","77","86","68"
"USW00013874","2002-05-09","77","85","68"
"USW00013874","2002-05-10","75","85","65"
"USW00013874","2002-05-11","72","79","64"
"USW00013874","2002-05-12","74","84","64"
"USW00013874","2002-05-13","68","82","53"
"USW00013874","2002-05-14","59","71","46"
"USW00013874","2002-05-15","63","77","49"
"USW00013874","2002-05-16","68","79","56"
"USW00013874","2002-05-17","73","81","64"
"USW00013874","2002-05-18","61","70","52"
"USW00013874","2002-05-19","58","66","49"
"USW00013874","2002-05-20","58","68","47"
"USW00013874","2002-05-21","57","68","45"
"USW00013874","2002-05-22","58","68","47"
"USW00013874","2002-05-23","62","75","48"
"USW00013874","2002-05-24","68","82","54"
"USW00013874","2002-05-25","71","83","59"
"USW00013874","2002-05-26","75","83","66"
"USW00013874","2002-05-27","75","84","65"
"USW00013874","2002-05-28","73","83","63"
"USW00013874","2002-05-29","74","84","64"
"USW00013874","2002-05-30","74","83","64"
"USW00013874","2002-05-31","76","86","66"
"USW00013874","2002-06-01","79","89","68"
"USW00013874","2002-06-02","80","90","69"
"USW00013874","2002-06-03","83","93","72"
"USW00013874","2002-06-04","80","92","68"
"USW00013874","2002-06-05","79","89","68"
"USW00013874","2002-06-06","77","85","69"
"USW00013874","2002-06-07","78","87","69"
"USW00013874","2002-06-08","74","80","67"
"USW00013874","2002-06-09","71","82","60"
"USW00013874","2002-06-10","74","85","63"
"USW00013874","2002-06-11","76","88","64"
"USW00013874","2002-06-12","80","92","68"
"USW00013874","2002-06-13","80","91","68"
"USW00013874","2002-06-14","74","81","67"
"USW00013874","2002-06-15","70","79","61"
"USW00013874","2002-06-16","70","80","60"
"USW00013874","2002-06-17","73","83","63"
"USW00013874","2002-06-18","76","85","66"
"USW00013874","2002-06-19","76","84","67"
"USW00013874","2002-06-20","78","87","68"
"USW00013874","2002-06-21","75","82","67"
"USW00013874","2002-06-22","75","81","68"
"USW00013874","2002-06-23","78","85","70"
"USW00013874","2002-06-24","79","87","70"
"USW00013874","2002-06-25","77","81","72"
"USW00013874","2002-06-26","78","84","71"
"USW00013874","2002-06-27","78","86","69"
"USW00013874","2002-06-28","75","81","69"
"USW00013874","2002-06-29","77","84","70"
"USW00013874","2002-06-30","80","88","71"
"USW00013874","2002-07-01","82","90","73"
"USW00013874","2002-07-02","80","90","70"
"USW00013874","2002-07-03","78","87","68"
"USW00013874","2002-07-04","80","89","70"
"USW00013874","2002-07-05","82","93","71"
"USW00013874","2002-07-06","85","94","75"
"USW00013874","2002-07-07","81","89","72"
"USW00013874","2002-07-08","81","89","73"
"USW00013874","2002-07-09","81","90","71"
"USW00013874","2002-07-10","82","91","72"
"USW00013874","2002-07-11","79","85","72"
"USW00013874","2002-07-12","72","77","66"
"USW00013874","2002-07-13","76","83","69"
"USW00013874","2002-07-14","80","88","71"
"USW00013874","2002-07-15","80","91","69"
"USW00013874","2002-07-16","83","93","72"
"USW00013874","2002-07-17","84","94","73"
"USW00013874","2002-07-18","84","93","74"
"USW00013874","2002-07-19","83","94","72"
"USW00013874","2002-07-20","82","92","72"
"USW00013874","2002-07-21","84","95","73"
"USW00013874","2002-07-22","81","91","70"
"USW00013874","2002-07-23","80","89","70"
"USW00013874","2002-07-24","78","87","69"
"USW00013874","2002-07-25","78","85","70"
"USW00013874","2002-07-26","79","86","72"
"USW00013874","2002-07-27","81","89","72"
"USW00013874","2002-07-28","82","91","73"
"USW00013874","2002-07-29","82","91","72"
"USW00013874","2002-07-30","81","88","73"
"USW00013874","2002-07-31","80","90","70"
"USW00013874","2002-08-01","82","93","71"
"USW00013874","2002-08-02","83","92","74"
"USW00013874","2002-08-03","81","91","70"
"USW00013874","2002-08-04","82","92","72"
"USW00013874","2002-08-05","84","94","73"
"USW00013874","2002-08-06","85","97","73"
"USW00013874","2002-08-07","81","87","75"
"USW00013874","2002-08-08","77","87","66"
"USW00013874","2002-08-09","77","86","68"
"USW00013874","2002-08-10","78","88","68"
"USW00013874","2002-08-11","78","89","67"
"USW00013874","2002-08-12","80","91","69"
"USW00013874","2002-08-13","81","92","70"
"USW00013874","2002-08-14","80","89","71"
"USW00013874","2002-08-15","79","88","70"
"USW00013874","2002-08-16","81","90","72"
"USW00013874","2002-08-17","82","91","72"
"USW00013874","2002-08-18","82","93","71"
"USW00013874","2002-08-19","80","91","68"
"USW00013874","2002-08-20","83","94","71"
"USW00013874","2002-08-21","84","94","73"
"USW00013874","2002-08-22","83","91","75"
"USW00013874","2002-08-23","85","95","74"
"USW00013874","2002-08-24","84","94","74"
"USW00013874","2002-08-25","83","92","74"
"USW00013874","2002-08-26","80","88","72"
"USW00013874","2002-08-27","77","84","70"
"USW00013874","2002-08-28","77","83","70"
"USW00013874","2002-08-29","76","83","69"
"USW00013874","2002-08-30","74","78","70"
"USW00013874","2002-08-31","73","77","68"
"USW00013874","2002-09-01","76","84","67"
"USW00013874","2002-09-02","77","85","69"
"USW00013874","2002-09-03","79","89","68"
"USW00013874","2002-09-04","83","95","71"
"USW00013874","2002-09-05","84","94","74"
"USW00013874","2002-09-06","82","92","72"
"USW00013874","2002-09-07","79","88","69"
"USW00013874","2002-09-08","77","87","67"
"USW00013874","2002-09-09","80","91","68"
"USW00013874","2002-09-10","81","95","67"
"USW00013874","2002-09-11","82","95","69"
"USW00013874","2002-09-12","81","90","72"
"USW00013874","2002-09-13","73","76","69"
"USW00013874","2002-09-14","73","78","67"
"USW00013874","2002-09-15","57","75","67"
"USW00013874","2002-09-16","78","88","68"
"USW00013874","2002-09-17","80","86","73"
"USW00013874","2002-09-18","76","81","70"
"USW00013874","2002-09-19","75","80","70"
"USW00013874","2002-09-20","79","86","72"
"USW00013874","2002-09-21","79","85","72"
"USW00013874","2002-09-22","74","77","71"
"USW00013874","2002-09-23","76","82","69"
"USW00013874","2002-09-24","71","73","69"
"USW00013874","2002-09-25","65","69","61"
"USW00013874","2002-09-26","68","75","60"
"USW00013874","2002-09-27","72","76","67"
"USW00013874","2002-09-28","71","79","63"
"USW00013874","2002-09-29","72","74","69"
"USW00013874","2002-09-30","74","79","68"
"USW00013874","2002-10-01","75","83","66"
"USW00013874","2002-10-02","77","85","68"
"USW00013874","2002-10-03","76","84","67"
"USW00013874","2002-10-04","76","82","69"
"USW00013874","2002-10-05","78","87","69"
"USW00013874","2002-10-06","78","86","69"
"USW00013874","2002-10-07","72","80","64"
"USW00013874","2002-10-08","66","71","60"
"USW00013874","2002-10-09","62","66","57"
"USW00013874","2002-10-10","66","70","61"
"USW00013874","2002-10-11","72","78","65"
"USW00013874","2002-10-12","76","84","67"
"USW00013874","2002-10-13","69","79","58"
"USW00013874","2002-10-14","63","68","57"
"USW00013874","2002-10-15","54","57","51"
"USW00013874","2002-10-16","58","66","49"
"USW00013874","2002-10-17","54","64","44"
"USW00013874","2002-10-18","57","68","45"
"USW00013874","2002-10-19","60","71","49"
"USW00013874","2002-10-20","65","73","56"
"USW00013874","2002-10-21","66","71","61"
"USW00013874","2002-10-22","61","64","57"
"USW00013874","2002-10-23","57","59","55"
"USW00013874","2002-10-24","62","68","55"
"USW00013874","2002-10-25","58","60","56"
"USW00013874","2002-10-26","63","68","57"
"USW00013874","2002-10-27","64","69","59"
"USW00013874","2002-10-28","70","75","64"
"USW00013874","2002-10-29","70","76","63"
"USW00013874","2002-10-30","59","69","49"
"USW00013874","2002-10-31","53","60","45"
"USW00013874","2002-11-01","51","60","41"
"USW00013874","2002-11-02","52","59","38"
"USW00013874","2002-11-03","52","58","46"
"USW00013874","2002-11-04","52","55","49"
"USW00013874","2002-11-05","60","67","52"
"USW00013874","2002-11-06","54","64","43"
"USW00013874","2002-11-07","50","61","39"
"USW00013874","2002-11-08","53","65","41"
"USW00013874","2002-11-09","59","71","46"
"USW00013874","2002-11-10","69","75","63"
"USW00013874","2002-11-11","67","73","60"
"USW00013874","2002-11-12","56","63","48"
"USW00013874","2002-11-13","50","58","41"
"USW00013874","2002-11-14","50","62","37"
"USW00013874","2002-11-15","52","63","41"
"USW00013874","2002-11-16","50","57","42"
"USW00013874","2002-11-17","38","43","33"
"USW00013874","2002-11-18","45","59","30"
"USW00013874","2002-11-19","50","55","44"
"USW00013874","2002-11-20","53","57","48"
"USW00013874","2002-11-21","57","62","51"
"USW00013874","2002-11-22","43","52","34"
"USW00013874","2002-11-23","43","55","31"
"USW00013874","2002-11-24","51","65","37"
"USW00013874","2002-11-25","52","64","39"
"USW00013874","2002-11-26","54","66","41"
"USW00013874","2002-11-27","43","55","30"
"USW00013874","2002-11-28","37","47","27"
"USW00013874","2002-11-29","42","56","28"
"USW00013874","2002-11-30","52","62","42"
"USW00013874","2002-12-01","35","42","28"
"USW00013874","2002-12-02","41","54","28"
"USW00013874","2002-12-03","49","61","36"
"USW00013874","2002-12-04","41","51","31"
"USW00013874","2002-12-05","38","43","32"
"USW00013874","2002-12-06","38","46","30"
"USW00013874","2002-12-07","39","53","25"
"USW00013874","2002-12-08","42","52","31"
"USW00013874","2002-12-09","44","49","39"
"USW00013874","2002-12-10","41","44","38"
"USW00013874","2002-12-11","44","47","41"
"USW00013874","2002-12-12","41","43","39"
"USW00013874","2002-12-13","45","51","38"
"USW00013874","2002-12-14","37","41","33"
"USW00013874","2002-12-15","43","54","31"
"USW00013874","2002-12-16","51","63","38"
"USW00013874","2002-12-17","49","57","41"
"USW00013874","2002-12-18","46","52","40"
"USW00013874","2002-12-19","52","60","43"
"USW00013874","2002-12-20","49","57","40"
"USW00013874","2002-12-21","45","55","35"
"USW00013874","2002-12-22","53","64","41"
"USW00013874","2002-12-23","50","62","37"
"USW00013874","2002-12-24","48","52","43"
"USW00013874","2002-12-25","38","46","30"
"USW00013874","2002-12-26","34","41","27"
"USW00013874","2002-12-27","38","48","27"
"USW00013874","2002-12-28","43","55","31"
"USW00013874","2002-12-29","49","63","35"
"USW00013874","2002-12-30","50","61","38"
"USW00013874","2002-12-31","55","61","48"
"USW00013874","2003-01-01","53","56","49"
"USW00013874","2003-01-02","51","57","45"
"USW00013874","2003-01-03","39","45","32"
"USW00013874","2003-01-04","38","48","28"
"USW00013874","2003-01-05","48","59","36"
"USW00013874","2003-01-06","40","46","33"
"USW00013874","2003-01-07","39","49","28"
"USW00013874","2003-01-08","49","63","34"
"USW00013874","2003-01-09","57","69","45"
"USW00013874","2003-01-10","45","55","35"
"USW00013874","2003-01-11","34","41","27"
"USW00013874","2003-01-12","31","37","24"
"USW00013874","2003-01-13","37","45","29"
"USW00013874","2003-01-14","44","56","31"
"USW00013874","2003-01-15","35","44","26"
"USW00013874","2003-01-16","37","45","28"
"USW00013874","2003-01-17","30","36","23"
"USW00013874","2003-01-18","25","36","14"
"USW00013874","2003-01-19","34","45","23"
"USW00013874","2003-01-20","48","58","38"
"USW00013874","2003-01-21","55","62","47"
"USW00013874","2003-01-22","43","51","35"
"USW00013874","2003-01-23","24","35","12"
"USW00013874","2003-01-24","21","33","8"
"USW00013874","2003-01-25","32","42","21"
"USW00013874","2003-01-26","40","47","33"
"USW00013874","2003-01-27","32","42","21"
"USW00013874","2003-01-28","44","59","28"
"USW00013874","2003-01-29","52","58","45"
"USW00013874","2003-01-30","48","55","41"
"USW00013874","2003-01-31","45","50","40"
"USW00013874","2003-02-01","47","54","39"
"USW00013874","2003-02-02","52","67","37"
"USW00013874","2003-02-03","56","67","45"
"USW00013874","2003-02-04","51","64","38"
"USW00013874","2003-02-05","40","50","30"
"USW00013874","2003-02-06","40","43","37"
"USW00013874","2003-02-07","36","40","32"
"USW00013874","2003-02-08","34","43","25"
"USW00013874","2003-02-09","43","53","32"
"USW00013874","2003-02-10","42","50","34"
"USW00013874","2003-02-11","42","55","29"
"USW00013874","2003-02-12","49","59","39"
"USW00013874","2003-02-13","46","59","32"
"USW00013874","2003-02-14","52","65","39"
"USW00013874","2003-02-15","61","71","50"
"USW00013874","2003-02-16","48","64","32"
"USW00013874","2003-02-17","36","39","32"
"USW00013874","2003-02-18","38","45","31"
